date,sale_dollars,sale_liters
2016-07-20,1210653.9199999885,83235.10000000018
2016-07-21,1232599.0799999968,82440.14000000004
2016-07-22,516612.34000000195,36252.16999999992
2016-07-25,1504872.069999994,106519.02000000046
2016-07-26,1051084.4800000074,72377.52000000006
2016-07-27,1392801.9799999918,96379.45000000022
2016-07-28,1356516.109999996,90870.51000000002
2016-07-29,598280.7700000032,42460.07999999999
2016-08-01,1235545.0800000038,83285.50000000009
2016-08-02,932732.6700000068,63649.51999999993
2016-08-03,1439719.779999992,101272.41000000048
2016-08-04,1287225.4599999983,88765.76000000017
2016-08-05,548365.2100000029,41239.61999999995
2016-08-08,1480760.0399999882,102063.6400000004
2016-08-09,1152568.5500000014,79370.82000000028
2016-08-10,1427518.319999995,99791.33000000031
2016-08-11,1408534.4399999892,92257.45000000017
2016-08-12,624978.9700000045,46247.13999999999
2016-08-15,1348383.1399999983,94105.45000000036
2016-08-16,963675.6600000111,67482.19000000006
2016-08-17,1224536.6300000006,84699.27000000014
2016-08-18,1237149.2499999958,80414.75000000006
2016-08-19,563531.920000003,40692.29999999993
2016-08-22,1365489.0999999968,94251.55000000047
2016-08-23,928483.8400000052,64442.920000000035
2016-08-24,1217445.4900000007,85176.84000000019
2016-08-25,1158976.7200000044,80302.36999999995
2016-08-26,572927.7800000041,41157.939999999995
2016-08-29,720285.7500000029,16669.730000000167
2016-08-30,668527.9300000041,16489.48000000023
2016-08-31,964097.2400000008,23873.82999999996
2016-09-01,1486839.6499999922,101901.84000000027
2016-09-02,561684.180000003,41359.01999999998
2016-09-03,1108823.4700000004,78509.65000000002
2016-09-06,1139882.4500000053,76864.3500000002
2016-09-07,1482158.95999999,98561.84000000029
2016-09-08,1559446.469999992,101680.74000000003
2016-09-09,628081.9000000043,42994.82999999991
2016-09-12,1339826.8099999947,87417.53000000023
2016-09-13,1382181.1299999969,97578.43000000018
2016-09-14,1282949.309999992,89970.98000000016
2016-09-15,1880725.0799999917,130200.89000000038
2016-09-16,1156249.980000001,80990.53000000007
2016-09-19,1337096.869999995,89585.32000000011
2016-09-20,1119847.7399999963,71371.70000000019
2016-09-21,1171534.089999999,80278.74999999994
2016-09-22,1163633.5500000045,75902.07000000007
2016-09-23,518932.45000000315,38684.1899999999
2016-09-26,1245993.8100000033,84190.86000000012
2016-09-27,944086.770000004,63073.560000000005
2016-09-28,1107234.360000006,77555.12000000011
2016-09-29,1125906.8099999994,77430.69000000015
2016-09-30,575478.0300000022,42693.22999999995
2016-10-03,1560541.6299999903,100574.39000000029
2016-10-04,1353216.16,84227.58000000016
2016-10-05,1590387.7199999823,102953.2000000004
2016-10-06,1999348.0399999807,117253.3400000003
2016-10-07,802434.0600000023,54195.34999999998
2016-10-10,1633558.4499999848,110529.43000000058
2016-10-11,1044836.3500000022,68608.48000000008
2016-10-12,1331848.9099999876,89441.83000000013
2016-10-13,1433983.6099999968,93024.62000000023
2016-10-14,536834.2300000022,37850.76999999992
2016-10-17,1525049.609999994,101014.69000000045
2016-10-18,1242015.429999988,81152.51000000029
2016-10-19,1384471.1499999936,94552.84000000011
2016-10-20,1650562.3099999917,97034.55000000012
2016-10-21,535820.2100000029,38903.60999999995
2016-10-24,1382403.9799999944,91477.78000000016
2016-10-25,1195428.4800000023,78489.95000000024
2016-10-26,1374190.6999999974,95447.73000000029
2016-10-27,1475374.3799999955,97289.41000000027
2016-10-28,655453.4900000038,47111.16
2016-10-31,1603451.019999974,104359.91000000038
2016-11-01,1207129.2199999993,78048.7600000002
2016-11-02,1412479.4199999885,95864.68000000033
2016-11-03,1375921.1599999962,85751.11000000032
2016-11-04,611856.4700000025,43817.84999999996
2016-11-05,67.14,10.5
2016-11-07,1483273.5399999965,98850.61000000044
2016-11-08,1336251.8300000026,87299.36000000016
2016-11-09,1405285.7399999916,90465.6700000004
2016-11-10,1641650.759999999,110965.56000000043
2016-11-11,702160.3000000028,50127.709999999934
2016-11-14,1467537.7999999989,100844.45000000035
2016-11-15,1241475.9600000014,79616.5600000003
2016-11-16,1685712.5699999826,113601.29000000047
2016-11-17,1950518.889999976,120523.89000000042
2016-11-18,796336.0800000054,56859.10999999994
2016-11-21,1707047.1499999838,113677.64000000035
2016-11-22,1248590.9200000025,82929.55000000013
2016-11-23,1057551.4300000062,69682.69999999988
2016-11-28,1528320.8299999924,98505.64000000038
2016-11-29,1261698.509999999,79019.08000000009
2016-11-30,1311869.120000001,85187.74000000025
2016-12-01,1893514.3599999861,120662.7700000001
2016-12-02,880411.6600000061,58911.84999999995
2016-12-05,1497075.6499999897,96910.39000000026
2016-12-06,1380420.960000001,87980.74000000037
2016-12-07,1740155.2699999851,110888.84000000048
2016-12-08,1640819.56999999,100126.30000000019
2016-12-09,629839.0000000037,42859.64999999995
2016-12-12,1687895.0299999928,107629.87000000029
2016-12-13,1344953.9699999962,86230.71000000021
2016-12-14,1512392.4599999925,98570.91000000015
2016-12-15,1631043.0400000005,103453.97000000019
2016-12-16,840614.1700000045,58291.53999999996
2016-12-19,1998668.7499999816,130183.86000000045
2016-12-20,1629410.269999981,100003.03000000028
2016-12-21,2153432.149999968,140260.3800000007
2016-12-22,2272054.8599999826,147844.93000000046
2016-12-23,866910.3900000046,61942.75000000002
2016-12-26,1629004.2199999797,107766.14000000045
2016-12-27,1842293.119999973,111397.07000000043
2016-12-28,1510119.5699999842,93494.45000000017
2016-12-29,1522801.2699999863,94092.7500000001
2016-12-30,470256.95000000205,31099.349999999915
2017-01-03,997294.6800000067,63586.980000000076
2017-01-04,1155249.8599999992,75047.43000000015
2017-01-05,1162305.1899999992,74317.81999999989
2017-01-06,534756.7300000022,38077.65999999997
2017-01-09,1542017.7299999807,102171.50000000042
2017-01-10,911193.2000000033,60460.24000000002
2017-01-11,1053120.6900000032,72342.97000000003
2017-01-12,945286.420000007,62500.39999999994
2017-01-13,405203.5000000013,29190.42999999996
2017-01-16,646802.5800000032,42388.42999999992
2017-01-17,1121766.8999999964,76306.5600000002
2017-01-18,1270414.4699999944,87111.13000000028
2017-01-19,1052188.2600000054,68324.4
2017-01-20,437610.5800000007,31598.59999999995
2017-01-23,1138153.889999998,80368.15000000013
2017-01-24,930011.8100000003,64692.82000000009
2017-01-25,1143955.960000005,80871.15
2017-01-26,1103198.3400000045,74989.44000000005
2017-01-27,457382.8000000028,34065.10999999994
2017-01-30,1158311.8199999982,79795.01000000015
2017-01-31,902147.4500000087,61561.499999999935
2017-02-01,1282914.7000000011,91888.14000000017
2017-02-02,1194199.56,82985.56000000025
2017-02-03,585025.4000000025,45203.66999999999
2017-02-06,1601243.6099999917,113354.8100000003
2017-02-07,1340599.2799999914,93394.6400000004
2017-02-08,1423457.1199999976,99774.15000000034
2017-02-09,1632807.0299999968,109702.22000000038
2017-02-10,698925.5800000048,47271.169999999955
2017-02-13,1463083.7299999932,102051.56000000036
2017-02-14,1187048.6500000039,82781.18000000044
2017-02-15,1190701.7699999986,85194.18000000023
2017-02-16,1400698.5399999989,96906.27000000018
2017-02-17,522427.0200000024,41422.25999999996
